"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.579651350E1,-2.888992310E-2,3.592529297E-2,8.857081604E0,8.857201578E0
2.580655950E1,-5.673202515E-2,5.733078003E-2,8.909322968E0,8.909688046E0
2.581660650E1,-6.301895142E-2,1.100212097E-1,8.981622620E0,8.982517517E0
2.582665350E1,-7.229965210E-2,6.331832886E-2,8.908724213E0,8.909242591E0
2.583670050E1,-8.502319336E-2,5.643264771E-2,8.992250519E0,8.992829531E0
2.584674750E1,-6.212081909E-2,6.885681152E-2,8.980574799E0,8.981053611E0
2.585679350E1,-4.864883423E-2,9.430389404E-2,8.932824097E0,8.933454331E0
2.586684050E1,-4.715194702E-2,1.128652954E-1,8.915011139E0,8.915850239E0
2.587688750E1,-6.825805664E-2,1.228944397E-1,8.973389740E0,8.974490829E0
2.588693450E1,-8.397537231E-2,1.044827271E-1,8.945697327E0,8.946701580E0
2.589698050E1,-8.936416626E-2,9.011260986E-2,9.085805969E0,9.086692267E0
2.590702750E1,-9.175918579E-2,1.076261902E-1,9.171427917E0,9.172518367E0
2.591707450E1,-6.496490479E-2,1.076261902E-1,9.089398499E0,9.090267812E0
2.592712150E1,-4.610412598E-2,8.502319336E-2,8.981323242E0,8.981844004E0
2.593716850E1,-3.532653809E-2,7.948471069E-2,9.042246552E0,9.042664899E0
2.594721450E1,-4.775070190E-2,7.604187012E-2,9.122180328E0,9.122622235E0
2.595726150E1,-3.787124634E-2,1.050814819E-1,9.050180054E0,9.050869315E0
2.596730850E1,-5.733078003E-2,5.912704468E-2,9.123228149E0,9.123599876E0
2.597735550E1,-5.927673340E-2,1.077758789E-2,9.195527802E0,9.195725172E0
2.598740150E1,-4.011657715E-2,5.388793945E-2,9.100325775E0,9.100573744E0
2.599744850E1,-5.628295898E-2,6.152206421E-2,9.093440094E0,9.093822380E0
2.600749550E1,-6.975494385E-2,6.167175293E-2,9.092392273E0,9.092868986E0
2.601754250E1,-8.577163696E-2,2.754272461E-2,9.109756165E0,9.110201576E0
2.602758850E1,-8.038284302E-2,6.017486572E-2,9.071884918E0,9.072440597E0
2.603763550E1,-4.924758911E-2,4.730163574E-2,9.134754181E0,9.135009399E0
2.604768250E1,-3.293151855E-2,1.841171265E-2,9.194030914E0,9.194108327E0
2.605772950E1,-5.643264771E-2,2.335144043E-2,9.073082428E0,9.073287975E0
2.606777650E1,-7.334747314E-2,5.508544922E-2,9.061107330E0,9.061571625E0
2.607782250E1,-7.020401001E-2,6.032455444E-2,9.066047058E0,9.066519559E0
2.608786950E1,-6.062393188E-2,3.562591553E-2,9.056616669E0,9.056889640E0
2.609791650E1,-4.460723877E-2,5.014572144E-2,8.871900787E0,8.872154641E0
2.610796350E1,-7.304809570E-2,7.828720093E-2,9.050629120E0,9.051262474E0
2.611800950E1,-7.185058594E-2,8.861572266E-2,9.213340759E0,9.214047059E0
2.612805650E1,-1.089733887E-1,5.194198608E-2,9.083710327E0,9.084512451E0
2.613810350E1,-7.409591675E-2,7.694000244E-2,8.916657715E0,8.917297504E0
2.614815050E1,-6.271957397E-2,7.469467163E-2,9.181756439E0,9.182274465E0
2.615819750E1,-4.505630493E-2,6.421646118E-2,9.068591766E0,9.068931053E0
2.616824350E1,-6.795867920E-2,5.942642212E-2,8.981921997E0,8.982375668E0
2.617829050E1,-7.379653931E-2,3.817062378E-2,8.966953125E0,8.967338026E0
2.618833750E1,-8.472381592E-2,6.391708374E-2,9.157806244E0,9.158421191E0
2.619838450E1,-5.673202515E-2,5.463638306E-2,9.045090637E0,9.045433560E0
2.620843050E1,-6.481521606E-2,7.634124756E-3,9.000333710E0,9.000570325E0
2.621847750E1,-4.266128540E-2,5.014572144E-2,9.052126007E0,9.052365427E0
2.622852450E1,-3.891906738E-2,7.798782349E-2,9.088350677E0,9.088768609E0
2.623857150E1,-4.805007935E-2,7.244934082E-2,9.017697601E0,9.018116641E0
2.624861850E1,-6.556365967E-2,8.307723999E-2,8.956175537E0,8.956800806E0
2.625866450E1,-6.421646118E-2,6.676116943E-2,8.985813904E0,8.986291355E0
2.626871150E1,-5.942642212E-2,6.316864014E-2,9.003776550E0,9.004194242E0
2.627875850E1,-5.837860107E-2,8.577163696E-2,9.041348419E0,9.041943711E0
2.628880550E1,-4.475692749E-2,9.385482788E-2,8.991651764E0,8.992252963E0
2.629885250E1,-5.119354248E-2,6.271957397E-2,9.173673248E0,9.174030488E0
2.630889850E1,-5.508544922E-2,4.745132446E-2,8.984915771E0,8.985209928E0
2.631894550E1,-8.382568359E-2,7.439529419E-2,9.024732971E0,9.025428888E0
2.632899250E1,-7.529342651E-2,8.741821289E-2,9.000633087E0,9.001372507E0
2.633903950E1,-6.511459351E-2,5.119354248E-2,9.109905853E0,9.110282397E0
2.634908550E1,-3.577560425E-2,2.559677124E-2,8.937913513E0,8.938021764E0
2.635913250E1,-4.999603271E-2,8.681945801E-2,8.947044525E0,8.947605431E0
2.636917925E1,-3.068618774E-2,8.337661743E-2,9.096733246E0,9.097167089E0
2.637922625E1,-5.807922363E-2,5.284011841E-2,9.077124023E0,9.077463622E0
2.638927325E1,-8.861572266E-2,4.849914551E-2,9.044342194E0,9.044906336E0
2.639931925E1,-6.212081909E-2,9.011260986E-2,9.063951416E0,9.064612212E0
2.640936625E1,-6.271957397E-2,8.622070312E-2,9.078620911E0,9.079246962E0
2.641941325E1,-5.104385376E-2,4.460723877E-2,9.018745422E0,9.019000182E0
2.642946025E1,-6.571334839E-2,6.092330933E-2,8.910071411E0,8.910522007E0
2.643950725E1,-7.095245361E-2,6.466552734E-2,9.019493866E0,9.020004738E0
2.644955325E1,-8.726852417E-2,7.080276489E-2,9.000034332E0,9.000735904E0
2.645960025E1,-8.652008057E-2,6.840774536E-2,8.885522461E0,8.886206994E0
2.646964725E1,-4.101470947E-2,6.795867920E-2,9.063951416E0,9.064298972E0
2.647969425E1,-6.466552734E-2,5.927673340E-2,9.082213440E0,9.082637080E0
2.648974025E1,-6.945556641E-2,5.927673340E-2,9.091045074E0,9.091503635E0
2.649978725E1,-7.903564453E-2,6.870712280E-2,9.100625153E0,9.101227690E0
2.650983425E1,-6.706054688E-2,7.604187012E-2,9.029822388E0,9.030391566E0
2.651988125E1,-6.721023560E-2,6.331832886E-2,9.141639862E0,9.142106201E0
2.652992825E1,-5.298980713E-2,7.828720093E-2,8.947044525E0,8.947543939E0
2.653997425E1,-3.622467041E-2,7.259902954E-2,8.911418610E0,8.911787951E0
2.655002125E1,-7.005432129E-2,3.053649902E-2,9.118887177E0,9.119207390E0
2.656006825E1,-5.343887329E-2,4.640350342E-2,8.904083862E0,8.904365133E0
2.657011525E1,-5.239105225E-2,5.553451538E-2,8.997489624E0,8.997813537E0
2.658016225E1,-4.340972900E-2,8.457412720E-2,9.188043365E0,9.188535143E0
2.659020825E1,-3.682342529E-2,6.047424316E-2,8.974736938E0,8.975016224E0
2.660025525E1,-4.640350342E-2,4.146377563E-2,9.114396515E0,9.114608953E0
2.661030225E1,-4.879852295E-2,6.002517700E-2,9.150172119E0,9.150499119E0
2.662034925E1,-6.167175293E-2,8.472381592E-2,8.969647522E0,8.970259651E0
2.663039625E1,-7.349716187E-2,7.544311523E-2,8.956774292E0,8.957393550E0
2.664044225E1,-5.164260864E-2,6.271957397E-2,9.056466980E0,9.056831392E0
2.665048925E1,-5.583389282E-2,6.975494385E-2,8.967551880E0,8.967996983E0
2.666053625E1,-5.688171387E-2,7.664062500E-2,8.890013123E0,8.890525442E0
2.667058325E1,-6.137237549E-2,2.888992310E-2,9.070537720E0,9.070791350E0
2.668062925E1,-9.071136475E-2,4.311035156E-2,9.072783051E0,9.073338930E0
2.669067625E1,-6.840774536E-2,7.065307617E-2,8.916957092E0,8.917499384E0
2.670072325E1,-6.676116943E-2,4.655319214E-2,9.122928772E0,9.123291820E0
2.671077025E1,-4.236190796E-2,6.855743408E-2,9.188791809E0,9.189145203E0
2.672081725E1,-5.313949585E-2,5.673202515E-2,8.981323242E0,8.981659619E0
2.673086325E1,-5.867797852E-2,5.328918457E-2,9.033564606E0,9.033912349E0
2.674091025E1,-6.586303711E-2,4.311035156E-2,9.195976868E0,9.196313772E0
2.675095725E1,-8.816665649E-2,6.765930176E-2,9.033265228E0,9.033948850E0
2.676100425E1,-7.723937988E-2,7.948471069E-2,8.916058960E0,8.916747788E0
2.677105125E1,-7.738906860E-2,7.244934082E-2,9.058862000E0,9.059482253E0
2.678109725E1,-7.679031372E-2,6.945556641E-2,9.065148926E0,9.065740228E0
2.679114425E1,-5.807922363E-2,8.397537231E-2,8.896599426E0,8.897185308E0
2.680119125E1,-5.388793945E-2,7.813751221E-2,8.928632812E0,8.929137320E0
2.681123825E1,-5.194198608E-2,8.412506104E-2,9.110654297E0,9.111190741E0
2.682128525E1,-5.972579956E-2,7.499404907E-2,9.074130249E0,9.074636690E0
2.683133125E1,-4.909790039E-2,8.666976929E-2,8.953780518E0,8.954334582E0
2.684137825E1,-3.188369751E-2,7.798782349E-2,9.071735229E0,9.072126473E0
2.685142525E1,-2.769241333E-2,5.987548828E-2,9.120384064E0,9.120622644E0
2.686147225E1,-3.367996216E-2,4.640350342E-2,9.041797485E0,9.041979285E0
2.687151925E1,-4.924758911E-2,4.505630493E-2,8.999285889E0,8.999533427E0
2.688156525E1,-6.451583862E-2,4.296066284E-2,9.021439819E0,9.021772793E0
2.689161225E1,-6.062393188E-2,3.832031250E-2,9.090296631E0,9.090579549E0
2.690165925E1,-6.750961304E-2,4.954696655E-2,9.098679199E0,9.099064546E0
2.691170625E1,-5.688171387E-2,6.182144165E-2,9.011859741E0,9.012251296E0
2.692175325E1,-7.409591675E-2,4.430786133E-2,9.029523010E0,9.029935724E0
2.693179925E1,-7.469467163E-2,6.047424316E-2,9.056916046E0,9.057425942E0
2.694184625E1,-7.229965210E-2,7.364685059E-2,9.027577057E0,9.028166958E0
2.695189325E1,-6.421646118E-2,6.152206421E-2,9.042545929E0,9.042983224E0
2.696194025E1,-5.239105225E-2,4.775070190E-2,9.074279938E0,9.074556812E0
2.697198725E1,-5.298980713E-2,6.975494385E-2,9.019194489E0,9.019619886E0
2.698203325E1,-6.122268677E-2,9.969268799E-2,8.966504059E0,8.967267247E0
2.699208025E1,-7.334747314E-2,8.547225952E-2,9.016649780E0,9.017353194E0
2.700212725E1,-8.143066406E-2,7.918533325E-2,9.040899353E0,9.041612820E0
2.701217425E1,-7.035369873E-2,8.771759033E-2,8.981472931E0,8.982176798E0
2.702222125E1,-5.748046875E-2,7.634124756E-2,8.985364838E0,8.985872982E0
2.703226725E1,-6.062393188E-2,6.182144165E-2,9.079219666E0,9.079632530E0
2.704231425E1,-7.110214233E-2,6.721023560E-2,9.084309082E0,9.084835949E0
2.705236125E1,-7.349716187E-2,6.541397095E-2,8.994495850E0,8.995033986E0
2.706240825E1,-4.954696655E-2,6.900650024E-2,9.026978302E0,9.027378028E0
2.707245525E1,-2.963836670E-2,4.655319214E-2,9.092092896E0,9.092260382E0
2.708250225E1,-3.308120728E-2,5.044509888E-2,9.068442078E0,9.068642720E0
2.709254825E1,-4.535568237E-2,4.206253052E-2,9.062304840E0,9.062515954E0
2.710259525E1,-6.571334839E-2,5.523513794E-2,9.090146942E0,9.090552271E0
2.711264225E1,-5.269042969E-2,5.463638306E-2,9.006171570E0,9.006491423E0
2.712268925E1,-7.065307617E-2,6.271957397E-2,8.999136200E0,8.999632101E0
2.713273625E1,-5.343887329E-2,5.882766724E-2,9.035959625E0,9.036309134E0
2.714278225E1,-6.676116943E-2,3.248245239E-2,9.069789276E0,9.070093146E0
2.715282925E1,-7.843688965E-2,4.266128540E-2,9.017398224E0,9.017840266E0
2.716287625E1,-8.592132568E-2,7.604187012E-2,8.971144409E0,8.971878112E0
2.717292325E1,-8.487350464E-2,7.529342651E-2,9.022787018E0,9.023500329E0
2.718297025E1,-7.544311523E-2,7.080276489E-2,9.057814178E0,9.058405069E0
2.719301625E1,-6.586303711E-2,6.870712280E-2,8.978030090E0,8.978534564E0
2.720306325E1,-4.984634399E-2,7.095245361E-2,9.034911804E0,9.035327898E0
2.721311025E1,-5.194198608E-2,7.649093628E-2,9.059161377E0,9.059633198E0
2.722315725E1,-4.760101318E-2,7.095245361E-2,9.075776825E0,9.076178991E0
2.723320425E1,-3.427871704E-2,7.798782349E-2,9.106912079E0,9.107310511E0
2.724325025E1,-4.730163574E-2,7.050338745E-2,9.137747955E0,9.138142364E0
2.725329725E1,-5.463638306E-2,5.298980713E-2,9.223818970E0,9.224132991E0
2.726334425E1,-5.643264771E-2,6.017486572E-2,9.175918579E0,9.176289415E0
2.727339125E1,-5.568420410E-2,7.813751221E-2,9.163045349E0,9.163547690E0
2.728343825E1,-6.676116943E-2,5.343887329E-2,9.260492706E0,9.260887535E0
2.729348425E1,-7.529342651E-2,5.224136353E-2,9.218430176E0,9.218885679E0
2.730353125E1,-8.098159790E-2,6.197113037E-2,9.184899902E0,9.185465947E0
2.731357825E1,-6.930587769E-2,7.499404907E-2,9.351503448E0,9.352060958E0
2.732362525E1,-6.077362061E-2,7.065307617E-2,9.346414032E0,9.346878653E0
2.733367225E1,-5.254074097E-2,6.571334839E-2,9.309291229E0,9.309671421E0
2.734371925E1,-5.583389282E-2,7.768844604E-2,9.416168976E0,9.416654985E0
2.735376525E1,-6.481521606E-2,8.053253174E-2,9.520352325E0,9.520913554E0
2.736381225E1,-7.559280396E-2,6.047424316E-2,9.468410339E0,9.468905204E0
2.737385950E1,-6.556365967E-2,8.068222046E-2,9.351353760E0,9.351931638E0
2.738390650E1,-5.418731689E-2,9.310638428E-2,9.476942596E0,9.477554856E0
2.739395350E1,-4.805007935E-2,7.843688965E-2,9.575437775E0,9.575879580E0
2.740399950E1,-6.167175293E-2,5.059478760E-2,9.501940613E0,9.502275446E0
2.741404650E1,-6.406677246E-2,5.718109131E-2,9.444011078E0,9.444401488E0
2.742409350E1,-7.484436035E-2,6.167175293E-2,9.457632751E0,9.458129960E0
2.743414050E1,-6.810836792E-2,6.361770630E-2,9.534273376E0,9.534728878E0
2.744418750E1,-6.002517700E-2,6.137237549E-2,9.546398163E0,9.546784143E0
2.745423350E1,-5.718109131E-2,6.556365967E-2,9.551637268E0,9.552033436E0
2.746428050E1,-5.583389282E-2,3.772155762E-2,9.638905792E0,9.639141311E0
2.747432750E1,-6.526428223E-2,4.954696655E-2,9.593849487E0,9.594199410E0
2.748437450E1,-6.735992432E-2,7.798782349E-2,9.534273376E0,9.534830270E0
2.749442150E1,-5.882766724E-2,8.816665649E-2,9.649084625E0,9.649666738E0
2.750446850E1,-5.613327026E-2,6.316864014E-2,9.657467194E0,9.657836912E0
2.751451450E1,-6.152206421E-2,5.044509888E-2,9.676028595E0,9.676355670E0
2.752456150E1,-6.840774536E-2,6.810836792E-2,9.666598206E0,9.667080182E0
2.753460850E1,-7.469467163E-2,8.187973022E-2,9.671088867E0,9.671723914E0
2.754465550E1,-6.870712280E-2,7.948471069E-2,9.725425873E0,9.725993363E0
2.755470250E1,-5.508544922E-2,6.855743408E-2,9.663903809E0,9.664303977E0
2.756474850E1,-4.745132446E-2,7.918533325E-2,9.614805908E0,9.615249066E0
2.757479550E1,-6.541397095E-2,5.388793945E-2,9.705517273E0,9.705887308E0
2.758484250E1,-7.708969116E-2,6.107299805E-2,9.659413147E0,9.659913823E0
2.759488950E1,-7.469467163E-2,7.544311523E-2,9.637259216E0,9.637843958E0
2.760493650E1,-6.795867920E-2,7.035369873E-2,9.680219879E0,9.680714071E0
2.761498350E1,-5.957611084E-2,6.227050781E-2,9.692045288E0,9.692428426E0
2.762502950E1,-5.643264771E-2,6.062393188E-2,9.709109802E0,9.709463067E0
2.763507650E1,-6.197113037E-2,8.831634521E-2,9.710157623E0,9.710756987E0
2.764512350E1,-6.556365967E-2,7.574249268E-2,9.759405212E0,9.759919345E0
2.765517050E1,-7.649093628E-2,7.379653931E-2,9.747130737E0,9.747710213E0
2.766521750E1,-7.185058594E-2,7.589218140E-2,9.696386261E0,9.696949451E0
2.767526350E1,-6.721023560E-2,7.694000244E-2,9.691296844E0,9.691835301E0
2.768531050E1,-6.706054688E-2,5.807922363E-2,9.674082642E0,9.674489406E0
2.769535750E1,-5.837860107E-2,5.089416504E-2,9.642049255E0,9.642360298E0
2.770540450E1,-5.508544922E-2,6.930587769E-2,9.624086609E0,9.624493793E0
2.771545150E1,-5.373825073E-2,6.496490479E-2,9.627230072E0,9.627599239E0
2.772549850E1,-4.790039063E-2,6.676116943E-2,9.644593964E0,9.644943972E0
2.773554450E1,-6.451583862E-2,7.080276489E-2,9.677375793E0,9.677849842E0
2.774559150E1,-6.227050781E-2,7.544311523E-2,9.713600464E0,9.714093023E0
2.775563850E1,-5.658233643E-2,7.634124756E-2,9.727671204E0,9.728135309E0
2.776568550E1,-5.628295898E-2,7.214996338E-2,9.767787781E0,9.768216394E0
2.777573250E1,-6.855743408E-2,8.038284302E-2,9.781559143E0,9.782129665E0
2.778577850E1,-8.442443848E-2,7.619155884E-2,9.783505096E0,9.784166015E0
2.779582550E1,-8.412506104E-2,5.822891235E-2,9.787097626E0,9.787632378E0
2.780587250E1,-8.292755127E-2,5.748046875E-2,9.835147705E0,9.835665273E0
2.781591950E1,-6.212081909E-2,7.918533325E-2,9.794582062E0,9.795099136E0
2.782596650E1,-6.750961304E-2,6.616241455E-2,9.822274475E0,9.822729299E0
2.783601250E1,-7.095245361E-2,5.912704468E-2,9.849966888E0,9.850399888E0
2.784605950E1,-6.750961304E-2,5.822891235E-2,9.858050079E0,9.858453201E0
2.785610650E1,-5.777984619E-2,7.619155884E-2,9.811047821E0,9.811513798E0
2.786615350E1,-4.430786133E-2,8.637039185E-2,9.873917084E0,9.874394240E0
2.787620050E1,-4.909790039E-2,6.526428223E-2,9.879754944E0,9.880092499E0
2.788624750E1,-6.436614990E-2,6.990463257E-2,9.839638367E0,9.840097197E0
2.789629350E1,-6.735992432E-2,6.990463257E-2,9.867031403E0,9.867508942E0
2.790634050E1,-7.289840698E-2,7.170089722E-2,9.845625916E0,9.846156858E0
2.791638750E1,-6.765930176E-2,7.289840698E-2,9.821376343E0,9.821879923E0
2.792643450E1,-7.679031372E-2,7.798782349E-2,9.792037354E0,9.792648997E0
2.793648150E1,-6.706054688E-2,7.035369873E-2,9.789492645E0,9.789975128E0
2.794652850E1,-6.750961304E-2,5.957611084E-2,9.843230896E0,9.843642686E0
2.795657450E1,-7.005432129E-2,6.481521606E-2,9.871372375E0,9.871833730E0
2.796662150E1,-5.463638306E-2,8.232879639E-2,9.852212219E0,9.852707688E0
2.797666850E1,-5.598358154E-2,7.409591675E-2,9.910890198E0,9.911325284E0
2.798671550E1,-5.972579956E-2,6.825805664E-2,9.990524597E0,9.990936295E0
2.799676250E1,-4.984634399E-2,7.065307617E-2,9.978399811E0,9.978774439E0
2.800680850E1,-6.256988525E-2,7.589218140E-2,9.965825958E0,9.966311336E0
2.801685550E1,-7.439529419E-2,6.197113037E-2,1.010279114E1,1.010325511E1
2.802690250E1,-7.065307617E-2,7.379653931E-2,9.908195801E0,9.908722512E0
2.803694950E1,-8.098159790E-2,8.801696777E-2,9.711654510E0,9.712390969E0
2.804699650E1,-8.427474976E-2,6.870712280E-2,9.945917358E0,9.946511700E0
2.805704350E1,-8.173004150E-2,5.882766724E-2,9.938133545E0,9.938643713E0
2.806708950E1,-7.334747314E-2,7.200027466E-2,9.678124237E0,9.678669983E0
2.807713650E1,-5.718109131E-2,6.900650024E-2,9.810299377E0,9.810708713E0
2.808718350E1,-3.891906738E-2,6.571334839E-2,9.983339539E0,9.983631668E0
2.809723050E1,-4.715194702E-2,6.571334839E-2,9.875563660E0,9.875894853E0
2.810727750E1,-4.550537109E-2,5.628295898E-2,9.783355408E0,9.783623130E0
2.811732450E1,-5.284011841E-2,6.002517700E-2,9.958042145E0,9.958363242E0
2.812737050E1,-7.349716187E-2,5.164260864E-2,1.006087830E1,1.006127929E1
2.813741750E1,-7.185058594E-2,6.825805664E-2,9.846973114E0,9.847471817E0
2.814746450E1,-7.858657837E-2,7.080276489E-2,9.840237122E0,9.840805632E0
2.815751150E1,-7.364685059E-2,6.496490479E-2,9.949809265E0,9.950293901E0
2.816755850E1,-6.930587769E-2,7.439529419E-2,9.868677979E0,9.869201741E0
2.817760450E1,-7.304809570E-2,8.008346558E-2,9.778864746E0,9.779465482E0
2.818765150E1,-6.466552734E-2,8.861572266E-2,9.915829926E0,9.916436733E0
2.819769850E1,-6.511459351E-2,7.214996338E-2,9.979597321E0,9.980070551E0
2.820774550E1,-6.391708374E-2,7.843688965E-2,9.846524048E0,9.847043900E0
2.821779250E1,-6.391708374E-2,7.514373779E-2,9.840237122E0,9.840731608E0
2.822783950E1,-5.763015747E-2,7.918533325E-2,9.996512146E0,9.996991879E0
2.823788550E1,-5.643264771E-2,7.229965210E-2,9.946516113E0,9.946938960E0
2.824793250E1,-5.403762817E-2,7.858657837E-2,9.848919067E0,9.849380829E0
2.825797950E1,-6.586303711E-2,7.619155884E-2,9.899364166E0,9.899876463E0
2.826802650E1,-6.676116943E-2,7.289840698E-2,9.920021210E0,9.920513698E0
2.827807350E1,-8.652008057E-2,5.837860107E-2,9.861193542E0,9.861745883E0
2.828812050E1,-8.292755127E-2,7.664062500E-2,9.855954437E0,9.856601272E0
2.829816650E1,-7.214996338E-2,8.262817383E-2,9.904752960E0,9.905360379E0
2.830821350E1,-7.304809570E-2,7.170089722E-2,9.885892181E0,9.886422066E0
2.831826050E1,-6.436614990E-2,6.197113037E-2,9.865534515E0,9.865939119E0
2.832830750E1,-4.879852295E-2,7.274871826E-2,9.926158447E0,9.926544978E0
2.833835450E1,-4.580474854E-2,7.738906860E-2,9.945917358E0,9.946323906E0
2.834840050E1,-5.628295898E-2,6.077362061E-2,9.934690704E0,9.935036014E0
2.835844750E1,-5.942642212E-2,5.912704468E-2,9.914632416E0,9.914986810E0
2.836849450E1,-6.047424316E-2,7.200027466E-2,9.879156189E0,9.879603645E0
2.837854212E1,-6.721023560E-2,6.167175293E-2,9.879305878E0,9.879726982E0
2.838858912E1,-7.274871826E-2,6.526428223E-2,9.868977356E0,9.869461275E0
2.839863612E1,-7.738906860E-2,7.768844604E-2,9.839338989E0,9.839950016E0
2.840868313E1,-6.855743408E-2,8.277786255E-2,9.868528290E0,9.869113582E0
2.841872912E1,-7.334747314E-2,6.346801758E-2,9.903854828E0,9.904329785E0
2.842877613E1,-7.529342651E-2,6.032455444E-2,9.908195801E0,9.908665509E0
2.843882312E1,-6.676116943E-2,7.274871826E-2,9.878707123E0,9.879200567E0
2.844887012E1,-6.601272583E-2,7.439529419E-2,9.877509613E0,9.878010351E0
2.845891712E1,-6.960525513E-2,6.676116943E-2,9.920619965E0,9.921088772E0
2.846896312E1,-5.703140259E-2,7.679031372E-2,9.902657318E0,9.903119271E0
2.847901012E1,-5.987548828E-2,7.664062500E-2,9.849817200E0,9.850297342E0
2.848905712E1,-6.107299805E-2,8.038284302E-2,9.880802765E0,9.881318464E0
2.849910413E1,-5.807922363E-2,6.855743408E-2,9.884844360E0,9.885252720E0
2.850915112E1,-6.676116943E-2,8.502319336E-2,9.849667511E0,9.850260711E0
2.851919812E1,-6.765930176E-2,7.185058594E-2,9.827064514E0,9.827560086E0
2.852924412E1,-7.514373779E-2,5.119354248E-2,9.847721558E0,9.848141309E0
2.853929112E1,-7.005432129E-2,5.598358154E-2,9.838740234E0,9.839148905E0
2.854933812E1,-7.708969116E-2,7.723937988E-2,9.834099884E0,9.834705347E0
2.855938513E1,-6.391708374E-2,6.556365967E-2,9.855954437E0,9.856379754E0
2.856943212E1,-5.852828979E-2,5.239105225E-2,9.858349457E0,9.858662404E0
2.857947912E1,-6.466552734E-2,7.529342651E-2,9.840686188E0,9.841186685E0
2.858952513E1,-6.092330933E-2,7.708969116E-2,9.859097900E0,9.859587511E0
2.859957212E1,-6.451583862E-2,6.376739502E-2,9.887538757E0,9.887954857E0
2.860961912E1,-6.227050781E-2,6.421646118E-2,9.876162415E0,9.876567491E0
2.861966612E1,-5.837860107E-2,8.442443848E-2,9.867630157E0,9.868163987E0
2.862971313E1,-5.822891235E-2,8.412506104E-2,9.889933777E0,9.890462969E0
2.863976012E1,-6.870712280E-2,5.882766724E-2,9.895023193E0,9.895436593E0
2.864980613E1,-7.454498291E-2,6.316864014E-2,9.866282959E0,9.866766778E0
2.865985312E1,-6.915618896E-2,6.930587769E-2,9.873617706E0,9.874103123E0
2.866990012E1,-6.361770630E-2,7.753875732E-2,9.874665527E0,9.875174872E0
2.867994712E1,-7.020401001E-2,6.002517700E-2,9.846524048E0,9.846957269E0
2.868999413E1,-6.526428223E-2,7.259902954E-2,9.853559418E0,9.854042990E0
2.870004112E1,-6.601272583E-2,7.185058594E-2,9.864337006E0,9.864819550E0
2.871008713E1,-7.020401001E-2,7.035369873E-2,9.876611481E0,9.877111551E0
2.872013413E1,-5.538482666E-2,7.469467163E-2,9.852511597E0,9.852950398E0
2.873018112E1,-5.777984619E-2,7.589218140E-2,9.842931519E0,9.843393674E0
2.874022812E1,-5.927673340E-2,7.873626709E-2,9.876910858E0,9.877402555E0
2.875027512E1,-6.810836792E-2,6.496490479E-2,9.892029419E0,9.892477203E0
2.876032213E1,-7.005432129E-2,6.945556641E-2,9.866732025E0,9.867225169E0
2.877036812E1,-7.125183105E-2,7.559280396E-2,9.869426422E0,9.869973100E0
2.878041513E1,-7.424560547E-2,6.691085815E-2,9.888436890E0,9.888941986E0
2.879046212E1,-7.439529419E-2,6.286926270E-2,9.879156189E0,9.879636340E0
2.880050912E1,-6.706054688E-2,7.095245361E-2,9.844578094E0,9.845062175E0
2.881055612E1,-6.571334839E-2,7.349716187E-2,9.849368134E0,9.849861558E0
2.882060313E1,-6.661148071E-2,5.822891235E-2,9.860295410E0,9.860692332E0
2.883064912E1,-6.810836792E-2,6.107299805E-2,9.845625916E0,9.846050900E0
2.884069613E1,-6.212081909E-2,7.604187012E-2,9.821526031E0,9.822016847E0
2.885074313E1,-7.200027466E-2,7.050338745E-2,9.845476227E0,9.845991921E0
2.886079012E1,-6.676116943E-2,6.122268677E-2,9.860594788E0,9.861010843E0
2.887083712E1,-6.077362061E-2,7.289840698E-2,9.848170624E0,9.848627937E0
2.888088412E1,-5.763015747E-2,7.918533325E-2,9.843081207E0,9.843568418E0
2.889093012E1,-6.661148071E-2,6.556365967E-2,9.873168640E0,9.873611025E0
2.890097712E1,-6.556365967E-2,7.125183105E-2,9.867031403E0,9.867506479E0
2.891102413E1,-6.242019653E-2,7.170089722E-2,9.856403503E0,9.856861941E0
2.892107112E1,-6.571334839E-2,7.020401001E-2,9.869875488E0,9.870343915E0
2.893111812E1,-6.810836792E-2,6.511459351E-2,9.874815216E0,9.875264767E0
2.894116512E1,-7.125183105E-2,7.244934082E-2,9.861941986E0,9.862465486E0
2.895121112E1,-6.571334839E-2,7.604187012E-2,9.855355682E0,9.855868112E0
2.896125812E1,-6.496490479E-2,7.244934082E-2,9.881401520E0,9.881880658E0
2.897130513E1,-6.855743408E-2,7.110214233E-2,9.899663544E0,9.900156257E0
2.898135213E1,-6.301895142E-2,7.723937988E-2,9.877359924E0,9.877862946E0
2.899139912E1,-6.227050781E-2,8.098159790E-2,9.852661285E0,9.853190856E0
2.900144612E1,-6.960525513E-2,7.649093628E-2,9.863887939E0,9.864430092E0
2.901149212E1,-6.825805664E-2,7.514373779E-2,9.889185333E0,9.889706381E0
2.902153912E1,-6.691085815E-2,8.143066406E-2,9.841883698E0,9.842448005E0
2.903158612E1,-6.765930176E-2,7.319778442E-2,9.835297394E0,9.835802485E0
2.904163313E1,-6.631210327E-2,6.331832886E-2,9.921817474E0,9.922241103E0
